6144	0.540708	0.051454
7168	0.722246	0.069579
8192	0.959302	0.093057
9216	1.115709	0.115560
10240	1.329492	0.142907
11264	1.545402	0.174764
12288	1.776089	0.208767
13312	2.035872	0.242563
14336	2.326956	0.281072
15360	2.630019	0.320134
16384	2.991199	0.369225
1024	0.003465	0.001344
2048	0.046146	0.005605
3072	0.132700	0.012628
4096	0.242270	0.022658
5120	0.395349	0.036056
6144	0.540150	0.051181
7168	0.719880	0.070549
8192	0.922489	0.090751
9216	1.113280	0.117797
10240	1.322562	0.143089
11264	1.545572	0.172271
12288	1.784891	0.204676
13312	2.041614	0.245160
14336	2.330729	0.283848
15360	2.620975	0.319982
16384	2.973695	0.369190
1024	0.003506	0.001336
2048	0.048368	0.005578
3072	0.129365	0.014142
4096	0.241187	0.022975
5120	0.380360	0.035630
6144	0.536231	0.051821
7168	0.718320	0.069448
8192	0.921647	0.093081
9216	1.114135	0.118190
10240	1.321346	0.143344
11264	1.545988	0.172188
12288	1.774623	0.208414
13312	2.040064	0.242147
14336	2.325630	0.279570
15360	2.630515	0.323076
16384	2.958000	0.365129
1024	0.003337	0.001336
2048	0.046005	0.005683
3072	0.132972	0.012915
4096	0.241685	0.022764
5120	0.378530	0.035463
6144	0.537932	0.051007
7168	0.718959	0.070859
8192	0.932223	0.090873
9216	1.108201	0.118410
10240	1.314248	0.142662
11264	1.534848	0.175265
12288	1.762147	0.205465
13312	2.027194	0.241470
14336	2.313198	0.279801
15360	2.619990	0.320134
16384	2.976853	0.368473
1024	0.003427	0.001426
2048	0.047495	0.005620
3072	0.131537	0.012711
4096	0.241996	0.023223
5120	0.390577	0.035585
6144	0.537996	0.051945
7168	0.716465	0.070049
8192	0.938970	0.091246
9216	1.109363	0.115311
10240	1.332857	0.145545
11264	1.545089	0.172715
12288	1.761714	0.206309
13312	2.037853	0.240716
14336	2.325867	0.279314
15360	2.603801	0.322471
16384	2.980949	0.365191
1024	0.003506	0.001394
2048	0.046554	0.005769
3072	0.135498	0.012786
4096	0.241653	0.023176
5120	0.381051	0.035648
6144	0.540106	0.051809
7168	0.718584	0.076748
8192	0.917548	0.093741
9216	1.109376	0.116143
10240	1.315152	0.143716
11264	1.546712	0.172051
12288	1.774982	0.204747
13312	2.045829	0.240093
14336	2.310740	0.280871
15360	2.616290	0.321143
16384	2.970921	0.366026
1024	0.003508	0.001416
2048	0.045982	0.005641
3072	0.129078	0.012776
4096	0.240844	0.022730
5120	0.381048	0.035989
6144	0.539424	0.051568
7168	0.716306	0.070753
8192	0.919296	0.091107
9216	1.118916	0.115685
10240	1.319894	0.142466
11264	1.534583	0.173369
12288	1.773009	0.205396
13312	2.029851	0.242140
14336	2.314018	0.279293
15360	2.603449	0.320376
16384	2.977181	0.367217
1024	0.003269	0.001363
2048	0.046461	0.005587
3072	0.130773	0.012697
4096	0.240374	0.022700
5120	0.379588	0.035828
6144	0.538539	0.051465
7168	0.716728	0.069338
8192	0.937270	0.090794
9216	1.106056	0.117067
10240	1.321266	0.142769
11264	1.536613	0.172330
12288	1.764968	0.208338
13312	2.029117	0.244050
14336	2.316910	0.283618
15360	2.603588	0.324955
16384	2.967356	0.366580
1024	0.003449	0.001349
2048	0.049823	0.005619
3072	0.129127	0.012779
4096	0.242886	0.022731
5120	0.380394	0.035528
6144	0.539202	0.051182
7168	0.715988	0.070501
8192	0.928036	0.090749
9216	1.114152	0.115061
10240	1.314444	0.142212
11264	1.543843	0.173121
12288	1.770218	0.208807
13312	2.034012	0.240328
14336	2.315728	0.281226
15360	2.606857	0.322218
16384	2.956557	0.364906
1024	0.003398	0.001350
2048	0.047201	0.005730
3072	0.128425	0.013746
4096	0.240020	0.023112
5120	0.384127	0.035550
6144	0.537709	0.052012
7168	0.725422	0.069725
8192	0.916951	0.094193
9216	1.110607	0.116892
10240	1.316352	0.142530
11264	1.537540	0.172004
12288	1.770892	0.205524
13312	2.028627	0.242627
14336	2.313214	0.284743
15360	2.607905	0.324762
16384	2.972814	0.364671
1024	0.003349	0.001344
2048	0.045687	0.005768
3072	0.129564	0.012656
4096	0.242091	0.022758
5120	0.377859	0.036414
6144	0.545851	0.051358
7168	0.718011	0.070093
8192	0.952066	0.091267
9216	1.107590	0.115388
10240	1.318504	0.142602
11264	1.536881	0.172562
12288	1.765773	0.208322
13312	2.028501	0.247574
14336	2.315591	0.284708
15360	2.606035	0.322342
16384	2.961008	0.364914
1024	0.003426	0.001338
2048	0.045987	0.005597
3072	0.128123	0.012650
4096	0.242299	0.022654
5120	0.383614	0.036044
6144	0.540307	0.051905
7168	0.716102	0.069593
8192	0.923379	0.091492
9216	1.113165	0.115403
10240	1.316151	0.142833
11264	1.542075	0.172861
12288	1.767951	0.207521
13312	2.033992	0.241968
14336	2.319441	0.284526
15360	2.611030	0.327622
16384	2.991432	0.369970
1024	0.003419	0.001329
2048	0.045092	0.005589
3072	0.128803	0.012752
4096	0.241757	0.023151
5120	0.381120	0.035605
6144	0.538509	0.050998
7168	0.726956	0.070232
8192	0.919588	0.091341
9216	1.108874	0.115438
10240	1.318970	0.142157
11264	1.537921	0.174845
12288	1.775042	0.207889
13312	2.030893	0.240259
14336	2.311735	0.281433
15360	2.610507	0.320336
16384	2.963202	0.373012
1024	0.003336	0.001340
2048	0.047322	0.005705
3072	0.129619	0.012857
4096	0.243944	0.022915
5120	0.381575	0.035967
6144	0.541500	0.051072
7168	0.715474	0.069729
8192	0.930101	0.091279
9216	1.108988	0.115571
10240	1.319631	0.142211
11264	1.538431	0.175743
12288	1.763956	0.205587
13312	2.031995	0.240482
14336	2.314506	0.279695
15360	2.615556	0.320731
16384	2.963551	0.364711
1024	0.003515	0.001345
2048	0.048721	0.005627
3072	0.133891	0.012659
4096	0.240341	0.022870
5120	0.385785	0.035964
6144	0.537135	0.051150
7168	0.716875	0.069955
8192	0.921509	0.091215
9216	1.110574	0.117880
10240	1.329555	0.142170
11264	1.542661	0.175781
12288	1.770256	0.208056
13312	2.032296	0.240457
14336	2.320370	0.279971
15360	2.607083	0.322250
16384	2.972777	0.362492
1024	0.003445	0.001340
2048	0.044905	0.006004
3072	0.129681	0.012691
4096	0.240209	0.022557
5120	0.381997	0.036101
6144	0.539959	0.051069
7168	0.714743	0.070382
8192	0.944646	0.091948
9216	1.107186	0.115330
10240	1.317147	0.144982
11264	1.549041	0.172247
12288	1.764115	0.207447
13312	2.039488	0.239807
14336	2.314630	0.283114
15360	2.610866	0.324020
16384	2.977664	0.370870
1024	0.003369	0.001341
2048	0.044426	0.005612
3072	0.129219	0.012816
4096	0.239777	0.022790
5120	0.382763	0.035574
6144	0.542662	0.051874
7168	0.717726	0.069702
8192	0.957677	0.093643
9216	1.116202	0.115370
10240	1.318881	0.142269
11264	1.540719	0.171959
12288	1.775170	0.208106
13312	2.031871	0.242832
14336	2.316852	0.284087
15360	2.617226	0.321271
16384	2.966047	0.364089
1024	0.003402	0.001338
2048	0.043977	0.005635
3072	0.128509	0.012821
4096	0.242212	0.023032
5120	0.380617	0.035496
6144	0.537480	0.051298
7168	0.719724	0.070024
8192	0.939881	0.092361
9216	1.109547	0.116872
10240	1.323924	0.142789
11264	1.539541	0.172501
12288	1.769538	0.209862
13312	2.033763	0.240865
14336	2.318639	0.279873
15360	2.609623	0.326655
16384	2.980635	0.368416
1024	0.003532	0.001391
2048	0.047137	0.005617
3072	0.128644	0.012660
4096	0.240970	0.022667
5120	0.381024	0.035657
6144	0.538891	0.051312
7168	0.717791	0.069746
8192	0.967156	0.091555
9216	1.108235	0.116927
10240	1.316160	0.145202
11264	1.544077	0.173107
12288	1.770993	0.205608
13312	2.035874	0.240403
14336	2.313412	0.279691
15360	2.611642	0.320393
16384	2.974467	0.363590
